date,period,country,region,payment_system,rail_type,payment_type,currency,transaction_count,transaction_value_usd,average_transaction_value_usd,settlement_lag_hours,settlement_lag_days,availability_lag_hours,finality_lag_hours,reversal_window_hours,failure_rate,return_rate,chargeback_rate,source_id,bis_instrument_type,bis_title,bis_year,observed_vs_estimated_flag,source_name,source_url_or_reference,data_provider,publication_date,extraction_date,vintage_date,update_frequency,license_or_usage_note,raw_file_name,raw_file_hash_sha256,transformation_script,methodology_version,official_vs_manual_flag,mock_data_flag,credibility_tier,confidence_score,data_quality_score,data_quality_grade
2024-12-31,2024,Belgium,Global,"BIS CPMI — Belgium - Value of cashless payments, credit transfers",ach,wholesale,USD,49423456,24711728301.36986,500.0,48.0,2.0,50.0,52.0,24,0.003,0.0005,0.0005,bis_cpmi,B,"Belgium - Value of cashless payments, credit transfers",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Turkey,Global,"BIS CPMI — Türkiye - Value of cashless payments, cheques",cheque,wholesale,USD,43188202,21594101369.863014,500.0,72.0,3.0,74.0,76.0,24,0.003,0.0005,0.0005,bis_cpmi,D,"Türkiye - Value of cashless payments, cheques",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Hong Kong,Global,"BIS CPMI — Hong Kong SAR - Value of cashless payments, fast payments",instant,retail,USD,37182155,18591077863.0137,500.0,0.096,0.004,2.096,4.096,24,0.001,0.0005,0.0005,bis_cpmi,A,"Hong Kong SAR - Value of cashless payments, fast payments",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Euro Area,Global,"BIS CPMI — Germany - Value of cashless payments, direct debits",direct_debit,wholesale,USD,35424651,17712325978.08219,500.0,48.0,2.0,50.0,52.0,24,0.003,0.0005,0.0005,bis_cpmi,C,"Germany - Value of cashless payments, direct debits",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,South Africa,Global,"BIS CPMI — South Africa - Value of cashless payments, direct debits",direct_debit,wholesale,USD,33543524,16771762490.41096,500.0,48.0,2.0,50.0,52.0,24,0.003,0.0005,0.0005,bis_cpmi,C,"South Africa - Value of cashless payments, direct debits",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Mexico,Global,"BIS CPMI — Mexico - Value of cashless payments, domestic card and e-money payments with car",card,retail,USD,31785079,15892539945.20548,500.0,36.0,1.5,38.0,40.0,72,0.003,0.0005,0.002,bis_cpmi,F,"Mexico - Value of cashless payments, domestic card and e-money payments with cards and e-money issued inside the country",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Canada,Global,"BIS CPMI — Canada - Value of cashless payments, credit transfers",ach,wholesale,USD,28289436,14144718136.9863,500.0,48.0,2.0,50.0,52.0,24,0.003,0.0005,0.0005,bis_cpmi,B,"Canada - Value of cashless payments, credit transfers",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,China,Global,"BIS CPMI — China - Value of cashless payments, other payment instruments",e_money,wholesale,USD,27982272,13991136008.219175,500.0,12.0,0.5,14.0,16.0,24,0.003,0.0005,0.0005,bis_cpmi,E,"China - Value of cashless payments, other payment instruments",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Australia,Global,"BIS CPMI — Australia - Value of cashless payments, domestic direct debits",direct_debit,wholesale,USD,26290652,13145326495.890411,500.0,48.0,2.0,50.0,52.0,24,0.003,0.0005,0.0005,bis_cpmi,C,"Australia - Value of cashless payments, domestic direct debits",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Hong Kong,Global,"BIS CPMI — Hong Kong SAR - Value of cashless payments, fast payments, credit transfers",ach,wholesale,USD,24127082,12063541041.09589,500.0,48.0,2.0,50.0,52.0,24,0.003,0.0005,0.0005,bis_cpmi,B,"Hong Kong SAR - Value of cashless payments, fast payments, credit transfers",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Brazil,Global,"BIS CPMI — Brazil - Value of cashless payments, card and e-money payments with cards and e-",card,retail,USD,21824987,10912493698.630136,500.0,36.0,1.5,38.0,40.0,72,0.003,0.0005,0.002,bis_cpmi,F,"Brazil - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Mexico,Global,"BIS CPMI — Mexico - Value of cashless payments, cheques",cheque,wholesale,USD,20983132,10491566410.958904,500.0,72.0,3.0,74.0,76.0,24,0.003,0.0005,0.0005,bis_cpmi,D,"Mexico - Value of cashless payments, cheques",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Brazil,Global,"BIS CPMI — Brazil - Value of cashless payments, domestic direct debits",direct_debit,wholesale,USD,14288726,7144363315.068493,500.0,48.0,2.0,50.0,52.0,24,0.003,0.0005,0.0005,bis_cpmi,C,"Brazil - Value of cashless payments, domestic direct debits",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Argentina,Global,"BIS CPMI — Argentina - Value of cashless payments, fast payments, other",e_money,wholesale,USD,14175891,7087945569.863013,500.0,12.0,0.5,14.0,16.0,24,0.003,0.0005,0.0005,bis_cpmi,E,"Argentina - Value of cashless payments, fast payments, other",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,France,Global,"BIS CPMI — France - Value of cashless payments, direct debits",direct_debit,wholesale,USD,11937766,5968883257.534246,500.0,48.0,2.0,50.0,52.0,24,0.003,0.0005,0.0005,bis_cpmi,C,"France - Value of cashless payments, direct debits",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,South Africa,Global,"BIS CPMI — South Africa - Value of cashless payments, card and e-money payments with cards ",card,retail,USD,11823348,5911674410.958905,500.0,36.0,1.5,38.0,40.0,72,0.003,0.0005,0.002,bis_cpmi,F,"South Africa - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Hong Kong,Global,"BIS CPMI — Hong Kong SAR - Value of cashless payments, fast payments, other",e_money,wholesale,USD,11113361,5556680712.328767,500.0,12.0,0.5,14.0,16.0,24,0.003,0.0005,0.0005,bis_cpmi,E,"Hong Kong SAR - Value of cashless payments, fast payments, other",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Canada,Global,"BIS CPMI — Canada - Value of cashless payments, cheques",cheque,wholesale,USD,11031355,5515677717.808219,500.0,72.0,3.0,74.0,76.0,24,0.003,0.0005,0.0005,bis_cpmi,D,"Canada - Value of cashless payments, cheques",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Singapore,Global,BIS CPMI — instant (total),instant,retail,USD,10016077,5008038649.315068,500.0,0.096,0.004,2.096,4.096,24,0.001,0.0005,0.0005,bis_cpmi,A,"Singapore - Value of cashless payments, total",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,United Kingdom,Global,"BIS CPMI — United Kingdom - Value of cashless payments, direct debits",direct_debit,wholesale,USD,8142465,4071232876.712329,500.0,48.0,2.0,50.0,52.0,24,0.003,0.0005,0.0005,bis_cpmi,C,"United Kingdom - Value of cashless payments, direct debits",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Canada,Global,"BIS CPMI — Canada - Value of cashless payments, direct debits",direct_debit,wholesale,USD,7888167,3944083512.3287673,500.0,48.0,2.0,50.0,52.0,24,0.003,0.0005,0.0005,bis_cpmi,C,"Canada - Value of cashless payments, direct debits",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Sweden,Global,"BIS CPMI — Sweden - Value of cashless payments, card and e-money payments with cards and e-",card,retail,USD,7395019,3697509589.041096,500.0,36.0,1.5,38.0,40.0,72,0.003,0.0005,0.002,bis_cpmi,F,"Sweden - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Canada,Global,"BIS CPMI — Canada - Value of cashless payments, card and e-money payments with cards and e-",card,retail,USD,6479983,3239991580.821918,500.0,36.0,1.5,38.0,40.0,72,0.003,0.0005,0.002,bis_cpmi,F,"Canada - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Singapore,Global,"BIS CPMI — Singapore - Value of cashless payments, credit transfers",ach,wholesale,USD,6429049,3214524739.7260275,500.0,48.0,2.0,50.0,52.0,24,0.003,0.0005,0.0005,bis_cpmi,B,"Singapore - Value of cashless payments, credit transfers",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,United Kingdom,Global,"BIS CPMI — United Kingdom - Value of cashless payments, card and e-money payments with card",card,retail,USD,6122717,3061358904.109589,500.0,36.0,1.5,38.0,40.0,72,0.003,0.0005,0.002,bis_cpmi,F,"United Kingdom - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Australia,Global,"BIS CPMI — Australia - Value of cashless payments, card and e-money payments with cards and",card,retail,USD,5830310,2915155413.6986303,500.0,36.0,1.5,38.0,40.0,72,0.003,0.0005,0.002,bis_cpmi,F,"Australia - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Saudi Arabia,Global,"BIS CPMI — Saudi Arabia - Value of cashless payments, other payment instruments",e_money,wholesale,USD,4960246,2480123287.6712327,500.0,12.0,0.5,14.0,16.0,24,0.003,0.0005,0.0005,bis_cpmi,E,"Saudi Arabia - Value of cashless payments, other payment instruments",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Mexico,Global,"BIS CPMI — Mexico - Value of cashless payments, direct debits",direct_debit,wholesale,USD,4842202,2421101369.8630137,500.0,48.0,2.0,50.0,52.0,24,0.003,0.0005,0.0005,bis_cpmi,C,"Mexico - Value of cashless payments, direct debits",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Sweden,Global,"BIS CPMI — Sweden - Value of cashless payments, direct debits",direct_debit,wholesale,USD,4837227,2418613698.630137,500.0,48.0,2.0,50.0,52.0,24,0.003,0.0005,0.0005,bis_cpmi,C,"Sweden - Value of cashless payments, direct debits",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,France,Global,"BIS CPMI — France - Value of cashless payments, card and e-money payments with cards and e-",card,retail,USD,4632578,2316289153.4246573,500.0,36.0,1.5,38.0,40.0,72,0.003,0.0005,0.002,bis_cpmi,F,"France - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Brazil,Global,"BIS CPMI — Brazil - Value of cashless payments, paper-based cheques",cheque,wholesale,USD,4380543,2190271939.7260275,500.0,72.0,3.0,74.0,76.0,24,0.003,0.0005,0.0005,bis_cpmi,D,"Brazil - Value of cashless payments, paper-based cheques",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Spain,Global,"BIS CPMI — Spain - Value of cashless payments, direct debits",direct_debit,wholesale,USD,3917196,1958598402.739726,500.0,48.0,2.0,50.0,52.0,24,0.003,0.0005,0.0005,bis_cpmi,C,"Spain - Value of cashless payments, direct debits",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Netherlands,Global,"BIS CPMI — Netherlands - Value of cashless payments, fast payments",instant,retail,USD,3893008,1946504489.589041,500.0,0.096,0.004,2.096,4.096,24,0.001,0.0005,0.0005,bis_cpmi,A,"Netherlands - Value of cashless payments, fast payments",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Netherlands,Global,"BIS CPMI — Netherlands - Value of cashless payments, fast payments, credit transfers",ach,wholesale,USD,3893008,1946504489.589041,500.0,48.0,2.0,50.0,52.0,24,0.003,0.0005,0.0005,bis_cpmi,B,"Netherlands - Value of cashless payments, fast payments, credit transfers",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Italy,Global,"BIS CPMI — Italy - Value of cashless payments, direct debits",direct_debit,wholesale,USD,3821058,1910529314.520548,500.0,48.0,2.0,50.0,52.0,24,0.003,0.0005,0.0005,bis_cpmi,C,"Italy - Value of cashless payments, direct debits",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Australia,Global,"BIS CPMI — Australia - Value of cashless payments, other payment instruments",e_money,wholesale,USD,3793185,1896592983.561644,500.0,12.0,0.5,14.0,16.0,24,0.003,0.0005,0.0005,bis_cpmi,E,"Australia - Value of cashless payments, other payment instruments",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Saudi Arabia,Global,"BIS CPMI — Saudi Arabia - Value of cashless payments, card and e-money payments with cards ",card,retail,USD,3661282,1830641095.890411,500.0,36.0,1.5,38.0,40.0,72,0.003,0.0005,0.002,bis_cpmi,F,"Saudi Arabia - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Italy,Global,"BIS CPMI — Italy - Value of cashless payments, other payment instruments",e_money,wholesale,USD,3196541,1598270643.5616438,500.0,12.0,0.5,14.0,16.0,24,0.003,0.0005,0.0005,bis_cpmi,E,"Italy - Value of cashless payments, other payment instruments",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Euro Area,Global,"BIS CPMI — Germany - Value of cashless payments, card and e-money payments with cards and e",card,retail,USD,3164395,1582197638.3561645,500.0,36.0,1.5,38.0,40.0,72,0.003,0.0005,0.002,bis_cpmi,F,"Germany - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Italy,Global,"BIS CPMI — Italy - Value of cashless payments, card and e-money payments with cards and e-m",card,retail,USD,2512329,1256164803.5616438,500.0,36.0,1.5,38.0,40.0,72,0.003,0.0005,0.002,bis_cpmi,F,"Italy - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,France,Global,"BIS CPMI — France - Value of cashless payments, cheques",cheque,wholesale,USD,2149187,1074593997.260274,500.0,72.0,3.0,74.0,76.0,24,0.003,0.0005,0.0005,bis_cpmi,D,"France - Value of cashless payments, cheques",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Spain,Global,"BIS CPMI — Spain - Value of cashless payments, card and e-money payments with cards and e-m",card,retail,USD,2139597,1069798767.1232876,500.0,36.0,1.5,38.0,40.0,72,0.003,0.0005,0.002,bis_cpmi,F,"Spain - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Saudi Arabia,Global,"BIS CPMI — Saudi Arabia - Value of cashless payments, cheques",cheque,wholesale,USD,2114071,1057035616.4383562,500.0,72.0,3.0,74.0,76.0,24,0.003,0.0005,0.0005,bis_cpmi,D,"Saudi Arabia - Value of cashless payments, cheques",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Netherlands,Global,"BIS CPMI — Netherlands - Value of cashless payments, direct debits",direct_debit,wholesale,USD,2079623,1039811793.9726028,500.0,48.0,2.0,50.0,52.0,24,0.003,0.0005,0.0005,bis_cpmi,C,"Netherlands - Value of cashless payments, direct debits",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Hong Kong,Global,"BIS CPMI — Hong Kong SAR - Value of cashless payments, fast payments, direct debits",direct_debit,wholesale,USD,1941712,970856126.0273972,500.0,48.0,2.0,50.0,52.0,24,0.003,0.0005,0.0005,bis_cpmi,C,"Hong Kong SAR - Value of cashless payments, fast payments, direct debits",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Singapore,Global,"BIS CPMI — Singapore - Value of cashless payments, cheques",cheque,wholesale,USD,1873407,936703813.69863,500.0,72.0,3.0,74.0,76.0,24,0.003,0.0005,0.0005,bis_cpmi,D,"Singapore - Value of cashless payments, cheques",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Indonesia,Global,"BIS CPMI — Indonesia - Value of cashless payments, direct debits",direct_debit,wholesale,USD,1864668,932334246.5753424,500.0,48.0,2.0,50.0,52.0,24,0.003,0.0005,0.0005,bis_cpmi,C,"Indonesia - Value of cashless payments, direct debits",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Italy,Global,"BIS CPMI — Italy - Value of cashless payments, paper-based cheques",cheque,wholesale,USD,1347691,673845906.849315,500.0,72.0,3.0,74.0,76.0,24,0.003,0.0005,0.0005,bis_cpmi,D,"Italy - Value of cashless payments, paper-based cheques",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,France,Global,"BIS CPMI — France - Value of cashless payments, other payment instruments",e_money,wholesale,USD,1124740,562370063.0136986,500.0,12.0,0.5,14.0,16.0,24,0.003,0.0005,0.0005,bis_cpmi,E,"France - Value of cashless payments, other payment instruments",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Netherlands,Global,"BIS CPMI — Netherlands - Value of cashless payments, card and e-money payments with cards a",card,retail,USD,1101900,550950339.7260274,500.0,36.0,1.5,38.0,40.0,72,0.003,0.0005,0.002,bis_cpmi,F,"Netherlands - Value of cashless payments, card and e-money payments with cards and e-money issued inside the country",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
2024-12-31,2024,Australia,Global,"BIS CPMI — Australia - Value of cashless payments, cheques",cheque,wholesale,USD,1065467,532733627.39726025,500.0,72.0,3.0,74.0,76.0,24,0.003,0.0005,0.0005,bis_cpmi,D,"Australia - Value of cashless payments, cheques",2024.0,estimated,,,,,,,,,,fc6f54388672388b9ff8adf7c51925ae709564d7824a75fb4dd2e0b0aecf5372,,,,,,0.1,30,Demo only
